start_date,end_date,status,progress,duration_in_seconds,finished,recorded_date,response_id,distribution_channel,user_language,age,gender,education,beliefs_1,beliefs_2,beliefs_3,beliefs_4,beliefs_5,beliefs_6,beliefs_7,beliefs_8,beliefs_9,beliefs_10,beliefs_11,beliefs_12,beliefs_13,beliefs_14,beliefs_15,beliefs_16,beliefs_17,beliefs_18,beliefs_19,beliefs_20,beliefs_21,beliefs_22,beliefs_23,beliefs_24,beliefs_25,beliefs_26,beliefs_27,beliefs_28,beliefs_29,beliefs_30,beliefs_31,beliefs_32,beliefs_33,beliefs_34,beliefs_35,beliefs_36,beliefs_37,beliefs_38,beliefs_39,beliefs_40,q11_1,q11_2,q11_3,q11_4,q11_5,q11_6,q11_7,q11_8,q11_9,q11_10,q11_11,q11_12,q11_13,q11_14,exposure_qual,q127_first_click,q127_last_click,q127_page_submit,q127_click_count,q43_2,q43_3,q43_1,q45_1,q45_4,q45_5,q45_6,q45_7,q46_1,q46_4,q46_5,q46_6,npi_1,npi_2,npi_3,npi_4,npi_5,npi_6,npi_7,npi_8,npi_9,npi_10,npi_11,npi_12,npi_13,npi_14,npi_15,npi_16,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,bdw_1,bdw_2,bdw_3,bdw_4,bdw_5,bdw_6,bdw_7,bdw_8,bdw_9,bdw_10,q89_1,q89_2,q89_3,q89_4,q89_5,q89_6,q27,prolific_pid,study_id,session_id,cam,climate,vax,condition
2021-07-29T02:57:00Z,2021-07-29T03:11:44Z,0,100,883,1,2021-07-29T03:11:44Z,NA,anonymous,EN-GB,25,Female,5,7,6,5,7,4,4,1,3,2,2,4,7,4,7,5,5,2,5,7,7,7,4,7,6,5,1,3,2,4,6,6,2,2,1,1,4,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Vaccines are scientifically and empirically proven to protect children from harmful viruses. If they were ineffective, they wouldn’t be given. Vaccines are the reason we don’t have more nationwide virus cases",1.097,81.86,89.111,7,100,0,100,100,100,100,100,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,2,4,4,2,2,3,2,3,2,3,4,4,4,4,2,4,3,3,2,2,2,4,1,4,2,2,4,4,1,4,3,5,2,2,2,5,2,2,2,NA,NA,NA,NA,6,7,7,Vaccinations
2021-07-29T03:00:15Z,2021-07-29T03:12:33Z,0,100,737,1,2021-07-29T03:12:33Z,NA,anonymous,EN-GB,18,Female,2,6,5,5,6,6,5,5,2,6,6,3,5,2,5,5,7,2,5,7,7,7,6,7,1,2,1,5,6,6,3,7,1,7,3,2,4,5,2,7,1,2,1,1,2,2,1,3,3,3,2,3,2,2,2,"There are large amounts of scientific proof that human activity are causing copious amount of change on our environment including climate change. Human activity is the leading cause for climate change. I believe the author is in denial, niave and not well educated on the subject, as with a simple google search you can see hundreds of convincing scientific reports that prove humans are causing climate change.",6.012,172.672,173.645,7,100,90,90,100,100,100,95,1,30,10,10,10,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,3,3,3,6,6,3,2,2,6,1,1,2,4,4,4,4,4,4,1,2,1,1,1,1,1,4,2,4,4,4,2,1,1,4,5,1,2,1,1,5,1,NA,NA,NA,NA,5,7,7,Anthropogenic (Human Caused) Climate Change
2021-07-29T02:56:53Z,2021-07-29T03:15:58Z,0,100,1145,1,2021-07-29T03:15:59Z,NA,anonymous,EN-GB,18,Female,2,5,4,4,7,4,3,4,6,6,7,3,6,1,7,4,3,2,6,7,7,7,5,7,2,5,1,5,2,1,7,7,5,5,1,3,1,7,4,4,1,1,1,1,1,1,1,2,3,2,2,3,1,2,2,"I believe that this statement is completely wrong. The person writing this obviously has seen/watched to many conspiracy theory videos and neglects to see the real evidence that clearly shows how humans through history have negatively effect the earths health, thereby causing climate change.",8.407,108.504,110.065,9,100,1,100,90,37,38,89,20,15,17,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,2,5,5,2,3,2,1,3,5,3,4,5,5,5,5,5,2,1,2,2,1,6,1,4,4,5,3,1,4,1,4,5,5,1,1,2,2,2,2,NA,NA,NA,NA,4,7,7,Anthropogenic (Human Caused) Climate Change
2021-07-29T02:56:06Z,2021-07-29T03:16:31Z,0,100,1224,1,2021-07-29T03:16:31Z,NA,anonymous,EN-GB,19,Femaile,2,5,6,5,5,5,3,2,5,5,5,3,4,2,5,4,5,2,6,6,6,5,7,7,3,5,2,4,4,5,5,6,4,2,2,4,1,4,5,2,4,3,2,2,4,4,3,4,4,4,4,4,4,3,3,"I think that this tweet was written by someone who is not educated in that particular field. Given their specification of children, I think it is a parent, specifically a mother. They have not given any evidence of why it is risky to children, they have just stated it. I think they may have read an article or two, not taking note of the author and the reliability of the source. Or the source may have been reliable but they have only looked at that one source and didn’t research other articles that may explain the benefits of the vaccine.",4.229,467.908,469.115,6,61,42,60,63,64,65,66,38,40,41,40,41,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,4,4,4,5,4,4,2,2,2,3,2,2,4,4,4,4,4,4,3,4,3,4,3,4,1,3,4,3,3,2,2,2,4,3,3,3,1,3,2,3,2,NA,NA,NA,NA,6,7,6,Vaccinations
2021-07-29T02:36:02Z,2021-07-29T03:18:00Z,0,100,2517,1,2021-07-29T03:18:00Z,NA,anonymous,EN-GB,21,Female,3,2,4,3,7,1,1,2,4,4,5,4,4,1,7,5,4,1,1,7,5,6,3,7,1,1,1,1,4,1,6,6,2,3,1,2,4,2,2,4,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,This tweet is a result of fear mongering through people who are not professionals nor adequately educated in the science field. This type of thinking is dangerous to the health of the population and ableist especially when linking vaccines to autism.,4.462,217.012,219.448,32,90,100,85,100,50,80,85,50,20,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6,2,3,1,2,3,3,2,2,3,2,4,4,3,3,3,2,4,1,1,3,3,2,1,4,3,2,3,2,1,2,3,4,4,5,4,5,3,2,4,NA,NA,NA,NA,4,7,7,Vaccinations
2021-07-29T03:02:27Z,2021-07-29T03:18:37Z,0,100,969,1,2021-07-29T03:18:38Z,NA,anonymous,EN-GB,22,female,2,5,6,5,5,4,5,5,5,7,4,6,5,4,7,7,5,4,5,7,7,4,4,7,4,1,2,3,6,6,4,7,4,5,5,5,1,5,7,7,1,1,2,2,2,2,2,3,3,2,3,4,4,4,4,Wrote this text as I think partly on educated as there is at least Angela to prove that out in habitants on earth has caused an influx in pollution and stuff which is causing climate change but on the other hand we are not the sole cause of climate change and the earth will eventually one-day burn,11.112,55.214,57.277,2,69,20,50,24,41,53,53,16,50,53,53,50,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,4,3,4,4,6,4,2,2,2,3,1,2,5,6,4,5,4,5,2,2,1,3,3,3,1,4,4,3,2,2,3,4,1,2,4,1,1,1,3,3,1,NA,NA,NA,NA,6,7,7,Anthropogenic (Human Caused) Climate Change
2021-07-29T02:52:45Z,2021-07-29T03:19:05Z,0,100,1579,1,2021-07-29T03:19:07Z,NA,anonymous,EN-GB,22,female,5,5,7,3,7,4,7,1,5,7,3,1,7,7,7,7,7,2,7,1,7,4,6,7,7,7,4,5,4,7,6,6,4,7,7,7,4,5,7,7,7,5,5,6,3,5,7,7,7,4,5,6,6,5,4,"First of all I think this tweet is very bias, they are very one sided and I believe they have not undertook the proper amount of research to make that statement. alternative medicines are can also be questionable since we lack knowledge on what is put in these medicines. But we can make conclusions by real life experiences and reactions from people who take these medicines. It may be true that the medicines are ineffective but he or she isn't clear in this post. I believe the type of person that authored this tweet must have very one sided views and could be a hard person to conversate with and reason with.",7.478,260.018,262.021,5,100,60,100,100,57,51,51,50,9,38,6,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,2,5,1,1,6,6,3,6,6,6,4,5,6,3,4,4,3,2,1,2,3,4,1,4,5,5,1,4,5,3,5,5,3,5,1,1,4,7,1,NA,NA,NA,NA,7,7,1,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T03:01:47Z,2021-07-29T03:19:11Z,0,100,1044,1,2021-07-29T03:19:11Z,NA,anonymous,EN-GB,27,Female,6,5,5,6,5,4,1,1,6,6,4,2,6,3,7,6,7,1,6,7,7,7,4,7,1,4,1,2,5,3,7,7,1,1,1,2,1,7,3,2,1,1,1,1,1,1,1,2,1,3,3,3,2,1,2,"I think this is somewhat true in the sense that science is important to ensure that medical interventions are well evidenced and effective. At the same time, I don't necessarily think that the purpose of ""the medical establishment"" is to keep people safe by demonstrating that alternative medicines are ineffective, as this is not always true. I think the purpose of scientists and medical establishments are to ensure that all medical interventions are safe and effective through clinical trials and evidence, and as part of that, they dispel misinformation and, sometimes, demonstrate that alternative medicines are ineffective through evidence and trials. I think the type of person who authored this tweet is on the right track in their thinking, however the use of ""alternative medicines"" in the quotation marks implies that they are against all alternative medicines, which shows closed-mindedness.",12.701,81.28,216.635,5,30,50,50,10,10,10,10,10,50,50,40,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,2,3,2,3,3,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,3,1,1,2,2,5,3,1,1,1,1,1,1,NA,NA,NA,NA,5,7,7,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T03:04:11Z,2021-07-29T03:24:16Z,0,100,1204,1,2021-07-29T03:24:16Z,NA,anonymous,EN-GB,38,Male,5,4,5,3,5,1,1,1,3,7,4,4,6,2,6,6,5,2,5,7,7,6,1,6,3,5,2,3,5,4,5,6,3,4,2,2,1,5,1,1,2,6,7,7,6,5,5,5,5,5,5,4,5,6,5,"A climate change denier wrote this. Probably male, Hasn't read the research. I suspect he has enough followers to make his tweets worthwhile.",9.735,65.144,78.869,8,88,89,73,100,100,100,100,1,51,19,21,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,2,2,4,3,2,2,3,2,4,4,3,3,5,5,4,5,3,5,2,3,4,5,1,4,1,5,1,2,5,5,1,4,3,5,1,2,1,5,3,4,3,NA,NA,NA,NA,5,6,7,Anthropogenic (Human Caused) Climate Change
2021-07-29T03:14:04Z,2021-07-29T03:25:57Z,0,100,713,1,2021-07-29T03:25:57Z,NA,anonymous,EN-GB,18,female,2,4,4,3,4,2,4,5,4,5,4,5,7,3,6,5,4,4,6,6,7,3,5,7,1,1,1,3,1,3,2,4,1,4,1,1,1,1,5,5,3,2,1,1,4,3,3,5,5,3,3,4,5,2,4,"I think this tweet is false as there is an abundance of evidencing showing the impacts fossil fuels and coal burning is having on the environment, alongside dozens of other examples. I think this was written by an un-educated person who probably support trump and is an anti-vaxxer, even though they have no insight or education into any of the topics that they fight against",10.281,115.269,120.735,8,100,100,82,97,100,100,100,94,20,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,3,4,3,2,2,1,2,1,1,1,4,4,3,4,4,4,2,2,1,4,4,3,1,3,2,4,3,2,2,2,1,5,2,6,5,4,5,5,3,NA,NA,NA,NA,4,7,6,Anthropogenic (Human Caused) Climate Change
2021-07-29T03:09:49Z,2021-07-29T03:26:14Z,0,100,984,1,2021-07-29T03:26:14Z,NA,anonymous,EN-GB,39,male,2,3,3,2,4,2,2,1,2,4,2,3,5,2,5,4,2,1,4,6,4,6,2,6,2,2,1,3,4,3,4,6,2,2,2,2,1,6,1,1,1,2,2,1,2,2,1,2,2,2,2,3,3,2,3,"It's someone very uninformed who has likely gone down the rabbit hole a little too far on that subject. It doesn't mean he/she is a bad person, it just means they have been misled at some point.",7.345,7.345,79.066,1,91,85,88,50,50,40,50,30,35,35,44,29,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,3,3,2,2,3,2,3,3,3,3,3,4,3,3,3,3,4,3,3,3,2,4,1,4,2,2,4,3,2,4,3,5,2,2,2,4,1,5,6,NA,NA,NA,NA,3,6,6,Anthropogenic (Human Caused) Climate Change
2021-07-29T03:16:20Z,2021-07-29T03:27:10Z,0,100,649,1,2021-07-29T03:27:10Z,NA,anonymous,EN-GB,18,Female,2,7,6,7,7,4,6,1,6,7,7,4,7,1,7,7,7,4,5,6,1,7,7,4,7,4,1,4,2,7,1,2,4,3,1,1,4,4,1,1,1,1,1,1,1,1,1,4,4,3,3,5,5,5,4,A person who does not believe in scientific rationalism and has tweeted this to make their point about scientist being unreliable in terms of treatment for people who are sick or have a disease.,27.902,65.492,107.714,2,75,58,95,73,72,74,71,61,30,19,27,2,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,1,4,2,2,2,2,2,4,2,2,2,2,2,2,1,5,1,2,3,2,2,4,2,5,2,2,2,2,6,3,1,NA,NA,NA,NA,6,4,6,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T03:12:23Z,2021-07-29T03:27:36Z,0,100,912,1,2021-07-29T03:27:36Z,NA,anonymous,EN-GB,19,female,5,5,7,7,6,3,6,1,7,7,7,3,7,3,7,5,7,7,7,6,5,7,6,7,2,6,1,5,1,7,7,7,3,5,7,3,1,5,7,7,3,1,1,1,1,4,1,6,1,1,1,1,4,3,3,"I think it may have been created by someone lacking qualification who is generally sceptical towards alternative ways of living and viewing life in general. They would be a straight shooter. I disagree with the tweet and find it hard to believe that a medical establishment would be 'keeping people safe' by doing so, regardless of what they say - perhaps it is for their own survival.",4.905,112.516,192.576,9,100,100,72,20,1,37,36,1,40,28,50,10,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,4,4,4,5,3,4,1,1,1,1,1,1,5,5,5,6,2,4,2,5,2,1,1,4,1,5,1,2,5,2,2,4,2,5,3,2,5,6,7,2,5,NA,NA,NA,NA,7,7,6,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T03:15:32Z,2021-07-29T03:27:43Z,0,100,730,1,2021-07-29T03:27:43Z,NA,anonymous,EN-GB,21,Female,2,6,4,2,3,2,3,2,4,3,3,3,5,2,6,5,2,2,5,7,7,7,4,7,2,2,1,2,2,5,4,4,3,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,"I would disagree with it, I believe there is actually lots of evidence. I think someone like a farmer may have written this as I have heard this from a farmer before.",6.093,6.093,65.701,1,92,68,82,82,71,72,93,12,50,15,14,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,2,2,3,2,2,1,3,3,1,3,3,1,2,1,1,1,2,3,3,4,2,2,3,1,4,1,2,2,4,2,4,3,4,2,5,4,5,2,3,2,NA,NA,NA,NA,4,7,7,Anthropogenic (Human Caused) Climate Change
2021-07-29T03:07:57Z,2021-07-29T03:28:05Z,0,100,1208,1,2021-07-29T03:28:06Z,NA,anonymous,EN-GB,25,Female,6,4,4,4,5,2,2,1,4,5,4,4,6,1,7,6,4,3,2,7,4,5,4,7,2,2,1,1,6,4,3,2,1,2,1,2,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,This does not seem like it comes from someone with education or knowledge from reliable sources. They may have heard others saying things like this or read random articles that lead them to believe this.,2.429,3.455,77.529,2,94,94,93,20,20,60,60,10,50,40,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,2,4,3,4,4,4,4,4,4,4,3,3,3,4,3,2,3,3,1,3,2,2,4,2,1,3,1,4,2,4,3,4,2,4,2,NA,NA,NA,NA,4,7,7,Vaccinations
2021-07-29T03:15:48Z,2021-07-29T03:28:18Z,0,100,750,1,2021-07-29T03:28:18Z,NA,anonymous,EN-GB,25,Female,5,5,2,3,3,2,1,1,3,1,4,4,1,3,3,3,2,1,7,7,2,3,3,6,1,4,3,1,1,2,5,4,3,4,1,1,1,5,4,5,1,1,1,1,1,1,1,4,4,4,4,4,5,5,5,"i think this is inaccurate as children's immune system is not as strong and may not be as effective as adults' immune system. therefore, vaccines are likely to assist children in developing immunity without suffering from the diseases in which the vaccines prevent, It also protects chjildren from deadly viruses. 

I think the person who authored this tweet may either be an anti vaxxer or is either not fully educated about the benefits that vaccines can provide for children.",11.463,224.427,266.826,13,100,100,100,0,0,0,0,0,50,50,28,28,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,6,1,1,2,2,2,5,3,2,3,3,3,3,2,3,5,3,4,2,2,4,1,5,2,4,3,1,3,2,3,4,2,2,1,1,1,1,1,NA,NA,NA,NA,2,6,7,Vaccinations
2021-07-29T03:09:03Z,2021-07-29T03:28:18Z,0,100,1155,1,2021-07-29T03:28:19Z,NA,anonymous,EN-GB,18,female,2,6,5,4,4,4,6,4,6,5,5,4,6,4,7,6,6,5,5,6,6,6,6,7,3,4,2,3,5,7,4,4,4,6,5,3,3,5,4,7,3,1,1,1,1,1,1,1,2,2,2,2,4,2,3,I think that this statement is somewhat true. Some vaccines have not been tested enough and longterm effects are not known. Children also have weaker immune systems at the start of their life and are more succeptible to contracting diseases which could be deadly therefore vaccines are necessary. But you also dont know if the children may have allergies potentially making them lethal.,6.502,6.502,154.529,1,30,20,20,60,40,40,30,10,80,40,60,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,5,5,4,2,5,5,6,6,6,4,5,4,5,4,4,2,3,3,3,3,3,1,3,3,2,3,1,2,2,2,4,3,5,5,5,4,3,2,NA,NA,NA,NA,5,7,6,Vaccinations
2021-07-29T03:12:32Z,2021-07-29T03:28:26Z,0,100,954,1,2021-07-29T03:28:26Z,NA,anonymous,EN-GB,21,female,5,6,1,3,1,2,2,1,7,5,4,4,6,2,6,6,4,2,4,7,5,7,1,7,1,1,1,2,3,2,1,7,1,4,1,1,4,1,3,3,1,1,1,1,1,1,1,1,2,2,2,3,3,1,1,this is an uneducated opinion and completely disregards the immense training and study that scientists go through in order to get to the point where they can create vaccines.,3.101,3.101,46.659,1,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,2,1,4,4,4,2,2,2,2,2,2,2,6,5,5,4,5,4,3,1,3,1,2,2,1,1,1,5,1,2,4,1,4,5,4,2,5,5,5,7,7,NA,NA,NA,NA,1,7,7,Vaccinations
2021-07-29T03:13:29Z,2021-07-29T03:28:45Z,0,100,915,1,2021-07-29T03:28:45Z,NA,anonymous,EN-GB,18,female,2,4,3,4,5,4,5,1,3,3,5,4,5,4,4,4,5,3,6,7,5,6,1,6,5,4,3,5,5,5,4,4,5,3,2,4,2,5,3,4,2,2,1,1,2,2,2,3,3,3,3,2,3,3,3,"The person who authored it most likely believes in these ""alternative medicines"", and they are entitled to their opinion. You never know, people could be suppressing evidence, although highly unlikely. Tweets like this spread propaganda against the medical establishment and actual treatments that have been proven to help/cure illness. There are too many cases of children not having vaccines and becoming severely ill because this is the way their parents think. Personally, I think this tweet is absolute rubbish.",8.601,237.569,245.204,22,0,85,85,100,100,100,100,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,3,4,4,4,4,4,4,3,2,5,4,2,2,5,2,5,2,4,4,4,5,4,4,5,NA,NA,NA,NA,3,6,7,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T03:16:01Z,2021-07-29T03:28:55Z,0,100,773,1,2021-07-29T03:28:55Z,NA,anonymous,EN-GB,21,Female,2,3,5,4,4,4,5,3,4,7,2,1,5,2,5,5,4,1,6,5,6,6,4,7,1,5,3,3,3,5,5,7,3,3,4,3,1,5,3,4,3,3,2,1,3,4,1,4,5,4,4,2,3,1,4,I believe misinformation is at play here. The person who authored this tweet seems to have not done their own personal research into vaccines and is most likely relays what he/she has heard from others in their social bubble.,9.185,9.185,53.372,1,90,14,52,93,100,93,97,11,25,25,26,48,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,2,2,2,2,3,2,2,1,3,5,4,4,4,5,5,5,3,5,2,2,2,4,1,5,1,4,3,1,2,1,2,2,4,4,1,1,2,2,5,5,1,NA,NA,NA,NA,5,7,5,Vaccinations
2021-07-29T03:14:01Z,2021-07-29T03:29:02Z,0,100,900,1,2021-07-29T03:29:02Z,NA,anonymous,EN-GB,18,Female,3,6,6,4,2,6,5,6,4,6,3,7,4,1,6,4,6,4,4,6,6,6,6,7,2,3,2,4,2,4,3,2,3,6,2,2,1,2,4,7,2,2,2,2,3,3,2,3,4,4,3,3,3,2,3,An anti-vaxxer who has not been researched thoroughly regarding vaccines. They are willing to be their children at risk of whooping cough and measles because they think it is ineffective.,1.277,121.381,123.013,8,100,100,52,100,100,74,100,16,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,3,5,4,3,2,4,2,5,2,3,5,5,5,5,6,6,2,3,5,2,2,5,1,4,3,4,4,2,3,1,3,4,5,7,7,5,2,6,1,NA,NA,NA,NA,6,7,6,Vaccinations
2021-07-29T03:11:41Z,2021-07-29T03:29:14Z,0,100,1053,1,2021-07-29T03:29:14Z,NA,anonymous,EN-GB,20,Female,2,5,5,4,6,4,2,3,5,4,5,3,6,3,7,5,5,5,3,6,5,6,4,7,4,5,3,7,2,5,4,4,5,4,5,4,5,4,3,4,4,2,2,2,2,3,2,4,4,4,4,4,3,3,3,"There is risk associated with everything and ineffectiveness of a particular vaccine is dependent on the response of the child. While I do believe every anti-vaxxer parent has a right to their child's health, it is about the greater good.",3.841,86.779,115.527,3,80,40,50,70,50,50,50,10,20,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,3,4,3,2,3,2,3,2,2,3,4,4,4,4,5,3,4,3,3,3,3,3,4,1,4,3,2,3,2,3,2,3,3,3,4,4,3,4,4,5,NA,NA,NA,NA,5,7,6,Vaccinations
2021-07-29T03:17:21Z,2021-07-29T03:29:27Z,0,100,726,1,2021-07-29T03:29:27Z,NA,anonymous,EN-GB,18,female,2,4,5,4,5,4,5,2,4,4,4,1,4,1,5,4,3,5,3,7,7,5,4,7,1,2,2,5,6,5,5,5,5,1,2,4,4,6,4,1,7,2,3,1,4,2,2,5,4,4,4,4,4,2,4,whoever wrote this is WRONG as there is a lot of proof towards humans contribution to climate change. Definitely someone older who probably contributed the most wrote this. They have no care for our future so makes me think they’re gonna die in 2 years anyways…,2.398,122.466,123.265,19,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,3,3,3,4,3,5,3,4,4,4,4,3,3,4,2,2,3,3,4,4,1,4,4,5,3,3,3,2,5,3,4,5,5,6,5,4,5,NA,NA,NA,NA,5,7,7,Anthropogenic (Human Caused) Climate Change
2021-07-29T03:09:43Z,2021-07-29T03:30:09Z,0,100,1226,1,2021-07-29T03:30:09Z,NA,anonymous,EN-GB,29,Male,6,1,2,1,4,2,1,1,2,4,2,1,5,2,5,2,2,2,1,7,4,4,2,6,1,1,1,4,6,2,5,3,2,2,1,1,1,5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Probably someone from a right wing group with poorer critical thinking skills, a statement such as this would need at least a resource link to support it or provoke further thought. This comes across as a random though, designed to insight emotion amongst audiences.",14.221,93.472,152.595,2,100,100,49,100,100,100,100,55,0,19,34,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,2,2,2,2,1,1,2,3,1,1,2,2,3,2,1,1,3,2,2,4,1,3,3,1,3,3,4,3,3,3,3,5,4,3,5,3,6,6,4,2,NA,NA,NA,NA,2,6,7,Alternative Medicines (e.g. Herbal Remedies)
2021-07-29T03:12:21Z,2021-07-29T03:30:14Z,0,100,1073,1,2021-07-29T03:30:15Z,NA,anonymous,EN-GB,31,Female,5,4,5,4,4,4,3,5,5,5,5,5,6,2,5,4,4,3,4,6,5,5,5,7,1,3,2,4,5,5,3,4,2,3,2,3,2,5,3,5,2,2,2,2,2,2,1,3,3,4,4,4,4,3,4,I feel this is the type of person that believes vaccines can cause autism. They’re probably educated but susceptible to sweeping statements and fear mongering. The reasons so many deadly diseases and virus are no longer sweeping the world is thanks to vaccines you get when you’re a child.,18.918,171.899,201.093,11,93,85,88,90,70,70,50,45,50,45,30,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,3,2,1,2,2,3,2,3,2,3,4,4,2,3,4,3,3,4,3,3,4,3,1,2,4,2,2,1,4,2,3,3,3,5,5,5,3,2,6,NA,NA,NA,NA,5,7,6,Vaccinations
2021-07-29T03:12:31Z,2021-07-29T03:30:34Z,0,100,1083,1,2021-07-29T03:30:35Z,NA,anonymous,EN-GB,23,Female,3,5,5,5,6,4,5,5,5,6,5,5,5,3,5,4,5,3,4,4,5,5,5,7,4,4,1,5,5,5,5,5,5,5,5,4,4,5,4,5,3,1,1,1,1,1,1,1,3,3,3,3,3,3,3,An anti vaxxer wrote it and probably got all their information from Facebook new sites that cant be trusted. I think they are wrong but i can understand the caution around vaccinations,27.404,70.15,108.124,12,52,50,52,73,78,77,76,10,38,37,39,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,5,4,3,3,3,2,3,4,3,5,4,5,5,4,4,4,3,3,4,3,3,4,1,3,3,4,4,2,5,2,3,2,3,2,2,2,2,2,2,NA,NA,NA,NA,5,7,4,Vaccinations
2021-07-29T03:17:47Z,2021-07-29T03:31:26Z,0,100,819,1,2021-07-29T03:31:27Z,NA,anonymous,EN-GB,19,non-binary,2,6,5,4,4,3,3,5,6,6,5,3,6,3,5,5,4,3,3,7,7,6,4,7,2,1,2,2,3,4,4,5,2,2,1,2,2,3,2,5,1,1,1,1,2,2,2,2,2,2,2,3,4,3,2,"I disagree with the thesis of this tweet, as there is in fact evidence in support of the notion that humans are having detrimental effects on the environment. In my opinion, this person appears to be ignorant and/or uneducated",3.269,92.514,93.458,8,95,95,80,100,100,100,95,75,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,4,3,3,1,2,3,2,3,3,4,5,5,5,4,5,4,3,2,4,3,3,1,4,2,5,2,3,4,3,3,4,4,5,5,6,6,6,5,NA,NA,NA,NA,5,7,7,Anthropogenic (Human Caused) Climate Change
2021-07-29T03:13:46Z,2021-07-29T03:32:01Z,0,100,1094,1,2021-07-29T03:32:01Z,NA,anonymous,EN-GB,20,Female,2,7,4,4,7,3,5,5,6,7,5,2,6,2,7,7,6,4,1,7,7,7,2,7,1,1,1,3,7,2,4,6,2,7,1,2,2,6,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,"I feel like alternative medicines work alongside conventional scientific based medicines, mostly because I feel alternative medicines can be good for someone's mental health - however I don't believe, for example, that you can treat an infection with aromatherapy. Aromatherapy might help improve how you feel and have a positive effect on your mental health, but you still need antibiotics for the infection.
I also feel like this person has no scientific background, experience, or qualifications, and is mostly just spreading conspiracy theories around ""Big Pharma"".",8.5,231.076,306.116,3,70,30,50,100,100,100,100,40,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,3,4,1,2,1,5,1,3,3,4,4,4,4,4,4,5,1,1,1,4,1,1,4,1,3,2,1,1,3,2,5,2,3,3,5,3,5,6,NA,NA,NA,NA,4,7,7,Alternative Medicines (e.g. Herbal Remedies)
